symbol,status,baseAsset,baseAssetPrecision,quoteAsset,quotePrecision,quoteAssetPrecision,icebergAllowed,ocoAllowed,isSpotTradingAllowed,isMarginTradingAllowed
OPBTC,TRADING,OP,8,BTC,8,8,True,True,True,False
OPBUSD,BREAK,OP,8,BUSD,8,8,True,True,True,False
OPUSDT,TRADING,OP,8,USDT,8,8,True,True,True,True
OGBUSD,BREAK,OG,8,BUSD,8,8,True,True,True,False
KEYBUSD,BREAK,KEY,8,BUSD,8,8,True,True,True,False
ASRBUSD,BREAK,ASR,8,BUSD,8,8,True,True,True,False
FIROBUSD,BREAK,FIRO,8,BUSD,8,8,True,True,True,False
NKNBUSD,BREAK,NKN,8,BUSD,8,8,True,True,True,False
OPBNB,TRADING,OP,8,BNB,8,8,True,True,True,False
OPEUR,TRADING,OP,8,EUR,8,8,True,True,True,False
GTOBUSD,BREAK,GTO,8,BUSD,8,8,True,True,True,False
SNXETH,BREAK,SNX,8,ETH,8,8,True,True,True,False
WBTCBUSD,BREAK,WBTC,8,BUSD,8,8,True,True,True,False
BELETH,BREAK,BEL,8,ETH,8,8,True,True,True,False
LITETH,BREAK,LIT,8,ETH,8,8,True,True,True,False
LEVERUSDT,TRADING,LEVER,8,USDT,8,8,True,True,True,True
LEVERBUSD,BREAK,LEVER,8,BUSD,8,8,True,True,True,False
BURGERETH,BREAK,BURGER,8,ETH,8,8,True,True,True,False
PEOPLEETH,BREAK,PEOPLE,8,ETH,8,8,True,True,True,False
UNFIETH,BREAK,UNFI,8,ETH,8,8,True,True,True,False
BONDETH,BREAK,BOND,8,ETH,8,8,True,True,True,False
STORJTRY,TRADING,STORJ,8,TRY,8,8,True,True,True,False
OPETH,TRADING,OP,8,ETH,8,8,True,True,True,False
ETCTRY,TRADING,ETC,8,TRY,8,8,True,True,True,False
WINGETH,BREAK,WING,8,ETH,8,8,True,True,True,False
FILETH,TRADING,FIL,8,ETH,8,8,True,True,True,False
GLMBUSD,BREAK,GLM,8,BUSD,8,8,True,True,True,False
SSVBUSD,BREAK,SSV,8,BUSD,8,8,True,True,True,False
STGBTC,TRADING,STG,8,BTC,8,8,True,True,True,False
STGBUSD,BREAK,STG,8,BUSD,8,8,True,True,True,False
STGUSDT,TRADING,STG,8,USDT,8,8,True,True,True,True
ANKRTRY,TRADING,ANKR,8,TRY,8,8,True,True,True,False
ARKBUSD,BREAK,ARK,8,BUSD,8,8,True,True,True,False
BETHBUSD,BREAK,BETH,8,BUSD,8,8,True,True,True,False
LOOMBUSD,BREAK,LOOM,8,BUSD,8,8,True,True,True,False
SNMBUSD,BREAK,SNM,8,BUSD,8,8,True,True,True,False
AMBBUSD,BREAK,AMB,8,BUSD,8,8,True,True,True,False
LUNCUSDT,TRADING,LUNC,8,USDT,8,8,True,True,True,True
PHBBUSD,BREAK,PHB,8,BUSD,8,8,True,True,True,False
GASBUSD,BREAK,GAS,8,BUSD,8,8,True,True,True,False
NEBLBUSD,BREAK,NEBL,8,BUSD,8,8,True,True,True,False
PROSBUSD,BREAK,PROS,8,BUSD,8,8,True,True,True,False
VIBBUSD,BREAK,VIB,8,BUSD,8,8,True,True,True,False
GMXBTC,TRADING,GMX,8,BTC,8,8,True,True,True,False
GMXBUSD,BREAK,GMX,8,BUSD,8,8,True,True,True,False
GMXUSDT,TRADING,GMX,8,USDT,8,8,True,True,True,True
AGIXBUSD,BREAK,AGIX,8,BUSD,8,8,True,True,True,False
NEBLUSDT,BREAK,NEBL,8,USDT,8,8,True,True,True,False
SNTBUSD,BREAK,SNT,8,BUSD,8,8,True,True,True,False
POLYXBTC,TRADING,POLYX,8,BTC,8,8,True,True,True,False
POLYXBUSD,BREAK,POLYX,8,BUSD,8,8,True,True,True,False
POLYXUSDT,TRADING,POLYX,8,USDT,8,8,True,True,True,True
APTBTC,TRADING,APT,8,BTC,8,8,True,True,True,False
APTUSDT,TRADING,APT,8,USDT,8,8,True,True,True,True
APTBUSD,BREAK,APT,8,BUSD,8,8,True,True,True,False
BTCPLN,TRADING,BTC,8,PLN,8,8,True,True,True,False
ETHPLN,TRADING,ETH,8,PLN,8,8,True,True,True,False
BUSDPLN,BREAK,BUSD,8,PLN,8,8,True,True,True,False
APTEUR,TRADING,APT,8,EUR,8,8,True,True,True,False
APTTRY,TRADING,APT,8,TRY,8,8,True,True,True,False
APTBRL,BREAK,APT,8,BRL,8,8,True,True,True,False
QKCBUSD,BREAK,QKC,8,BUSD,8,8,True,True,True,False
OSMOBTC,BREAK,OSMO,8,BTC,8,8,True,True,True,False
OSMOUSDT,TRADING,OSMO,8,USDT,8,8,True,True,True,True
OSMOBUSD,BREAK,OSMO,8,BUSD,8,8,True,True,True,False
HFTBTC,TRADING,HFT,8,BTC,8,8,True,True,True,False
HFTBUSD,BREAK,HFT,8,BUSD,8,8,True,True,True,False
HFTUSDT,TRADING,HFT,8,USDT,8,8,True,True,True,True
ARPAETH,BREAK,ARPA,8,ETH,8,8,True,True,True,False
PHBUSDT,TRADING,PHB,8,USDT,8,8,True,True,True,True
VITEBUSD,BREAK,VITE,8,BUSD,8,8,True,True,True,False
HOOKBTC,TRADING,HOOK,8,BTC,8,8,True,True,True,False
HOOKUSDT,TRADING,HOOK,8,USDT,8,8,True,True,True,True
HOOKBUSD,BREAK,HOOK,8,BUSD,8,8,True,True,True,False
HOOKBNB,BREAK,HOOK,8,BNB,8,8,True,True,True,False
MAGICBTC,TRADING,MAGIC,8,BTC,8,8,True,True,True,False
MAGICBUSD,BREAK,MAGIC,8,BUSD,8,8,True,True,True,False
MAGICUSDT,TRADING,MAGIC,8,USDT,8,8,True,True,True,True
BUSDRON,BREAK,BUSD,8,RON,8,8,True,True,True,False
HIFIETH,BREAK,HIFI,8,ETH,8,8,True,True,True,False
HIFIUSDT,TRADING,HIFI,8,USDT,8,8,True,True,True,True
RPLBTC,BREAK,RPL,8,BTC,8,8,True,True,True,False
RPLBUSD,BREAK,RPL,8,BUSD,8,8,True,True,True,False
RPLUSDT,TRADING,RPL,8,USDT,8,8,True,True,True,True
PROSUSDT,TRADING,PROS,8,USDT,8,8,True,True,True,True
FETTRY,TRADING,FET,8,TRY,8,8,True,True,True,False
GFTBUSD,BREAK,GFT,8,BUSD,8,8,True,True,True,False
AGIXUSDT,BREAK,AGIX,8,USDT,8,8,True,True,True,False
APTETH,TRADING,APT,8,ETH,8,8,True,True,True,False
BTCRON,TRADING,BTC,8,RON,8,8,True,True,True,False
GNSUSDT,TRADING,GNS,8,USDT,8,8,True,True,True,True
GNSBTC,BREAK,GNS,8,BTC,8,8,True,True,True,False
SYNBTC,BREAK,SYN,8,BTC,8,8,True,True,True,False
SYNUSDT,TRADING,SYN,8,USDT,8,8,True,True,True,True
VIBUSDT,TRADING,VIB,8,USDT,8,8,True,True,True,True
SSVUSDT,TRADING,SSV,8,USDT,8,8,True,True,True,True
LQTYUSDT,TRADING,LQTY,8,USDT,8,8,True,True,True,True
LQTYBTC,TRADING,LQTY,8,BTC,8,8,True,True,True,False
AMBUSDT,TRADING,AMB,8,USDT,8,8,True,True,True,True
BETHUSDT,BREAK,BETH,8,USDT,8,8,True,True,True,False
CFXTRY,TRADING,CFX,8,TRY,8,8,True,True,True,False
STXTRY,TRADING,STX,8,TRY,8,8,True,True,True,False
USTCUSDT,TRADING,USTC,8,USDT,8,8,True,True,True,True
GASUSDT,TRADING,GAS,8,USDT,8,8,True,True,True,True
GLMUSDT,TRADING,GLM,8,USDT,8,8,True,True,True,True
PROMUSDT,TRADING,PROM,8,USDT,8,8,True,True,True,True
QKCUSDT,TRADING,QKC,8,USDT,8,8,True,True,True,True
UFTUSDT,TRADING,UFT,8,USDT,8,8,True,True,True,True
IDBTC,TRADING,ID,8,BTC,8,8,True,True,True,True
IDBNB,BREAK,ID,8,BNB,8,8,True,True,True,False
IDUSDT,TRADING,ID,8,USDT,8,8,True,True,True,True
ARBBTC,TRADING,ARB,8,BTC,8,8,True,True,True,True
ARBUSDT,TRADING,ARB,8,USDT,8,8,True,True,True,True
AGIXTRY,BREAK,AGIX,8,TRY,8,8,True,True,True,False
LOOMUSDT,TRADING,LOOM,8,USDT,8,8,True,True,True,True
OAXUSDT,TRADING,OAX,8,USDT,8,8,True,True,True,True
ARBTUSD,TRADING,ARB,8,TUSD,8,8,True,True,True,False
ARBTRY,TRADING,ARB,8,TRY,8,8,True,True,True,False
ARBEUR,TRADING,ARB,8,EUR,8,8,True,True,True,False
IDTUSD,BREAK,ID,8,TUSD,8,8,True,True,True,False
IDTRY,TRADING,ID,8,TRY,8,8,True,True,True,False
IDEUR,BREAK,ID,8,EUR,8,8,True,True,True,False
LDOTUSD,BREAK,LDO,8,TUSD,8,8,True,True,True,False
MATICTUSD,TRADING,MATIC,8,TUSD,8,8,True,True,True,False
OPTUSD,BREAK,OP,8,TUSD,8,8,True,True,True,False
SOLTUSD,TRADING,SOL,8,TUSD,8,8,True,True,True,False
SSVTUSD,BREAK,SSV,8,TUSD,8,8,True,True,True,False
RDNTBTC,TRADING,RDNT,8,BTC,8,8,True,True,True,False
RDNTUSDT,TRADING,RDNT,8,USDT,8,8,True,True,True,True
RDNTTUSD,BREAK,RDNT,8,TUSD,8,8,True,True,True,False
ARBRUB,BREAK,ARB,8,RUB,8,8,True,True,True,False
JOETRY,TRADING,JOE,8,TRY,8,8,True,True,True,False
MAGICTRY,TRADING,MAGIC,8,TRY,8,8,True,True,True,False
USDTPLN,TRADING,USDT,8,PLN,8,8,True,True,True,False
ACHTRY,TRADING,ACH,8,TRY,8,8,True,True,True,False
XVSTRY,TRADING,XVS,8,TRY,8,8,True,True,True,False
EGLDRON,TRADING,EGLD,8,RON,8,8,True,True,True,False
USDTRON,TRADING,USDT,8,RON,8,8,True,True,True,False
USDTARS,TRADING,USDT,8,ARS,8,8,True,True,True,False
DOGETUSD,TRADING,DOGE,8,TUSD,8,8,True,True,True,False
WBTCUSDT,TRADING,WBTC,8,USDT,8,8,True,True,True,True
EDUUSDT,TRADING,EDU,8,USDT,8,8,True,True,True,True
EDUTUSD,BREAK,EDU,8,TUSD,8,8,True,True,True,False
EDUBNB,BREAK,EDU,8,BNB,8,8,True,True,True,False
EDUBTC,TRADING,EDU,8,BTC,8,8,True,True,True,False
EDUEUR,BREAK,EDU,8,EUR,8,8,True,True,True,False
EDUTRY,TRADING,EDU,8,TRY,8,8,True,True,True,False
SUIUSDT,TRADING,SUI,8,USDT,8,8,True,True,True,True
SUITUSD,TRADING,SUI,8,TUSD,8,8,True,True,True,False
SUIBTC,TRADING,SUI,8,BTC,8,8,True,True,True,False
SUIBNB,TRADING,SUI,8,BNB,8,8,True,True,True,False
SUIEUR,TRADING,SUI,8,EUR,8,8,True,True,True,False
SUITRY,TRADING,SUI,8,TRY,8,8,True,True,True,False
AERGOUSDT,TRADING,AERGO,8,USDT,8,8,True,True,True,True
RNDRTRY,TRADING,RNDR,8,TRY,8,8,True,True,True,False
PEPEUSDT,TRADING,PEPE,2,USDT,8,8,True,True,True,True
PEPETUSD,TRADING,PEPE,2,TUSD,8,8,True,True,True,False
FLOKIUSDT,TRADING,FLOKI,2,USDT,8,8,True,True,True,True
FLOKITUSD,BREAK,FLOKI,2,TUSD,8,8,True,True,True,False
OGTRY,TRADING,OG,8,TRY,8,8,True,True,True,False
PEPETRY,TRADING,PEPE,2,TRY,8,8,True,True,True,False
WBETHETH,TRADING,WBETH,8,ETH,8,8,True,True,True,True
ASTUSDT,TRADING,AST,8,USDT,8,8,True,True,True,True
SNTUSDT,TRADING,SNT,8,USDT,8,8,True,True,True,True
FLOKITRY,TRADING,FLOKI,2,TRY,8,8,True,True,True,False
CITYTRY,TRADING,CITY,8,TRY,8,8,True,True,True,False
COMBOUSDT,TRADING,COMBO,8,USDT,8,8,True,True,True,True
COMBOBNB,BREAK,COMBO,8,BNB,8,8,True,True,True,False
COMBOTRY,TRADING,COMBO,8,TRY,8,8,True,True,True,False
LTCTRY,TRADING,LTC,8,TRY,8,8,True,True,True,False
RADTRY,TRADING,RAD,8,TRY,8,8,True,True,True,False
BTCARS,TRADING,BTC,8,ARS,8,8,True,True,True,False
OPTRY,TRADING,OP,8,TRY,8,8,True,True,True,False
PAXGTRY,TRADING,PAXG,8,TRY,8,8,True,True,True,False
MAVBTC,TRADING,MAV,8,BTC,8,8,True,True,True,False
MAVUSDT,TRADING,MAV,8,USDT,8,8,True,True,True,True
MAVTUSD,TRADING,MAV,8,TUSD,8,8,True,True,True,False
CFXTUSD,BREAK,CFX,8,TUSD,8,8,True,True,True,False
PENDLEBTC,TRADING,PENDLE,8,BTC,8,8,True,True,True,False
PENDLEUSDT,TRADING,PENDLE,8,USDT,8,8,True,True,True,True
PENDLETUSD,BREAK,PENDLE,8,TUSD,8,8,True,True,True,False
MAVTRY,TRADING,MAV,8,TRY,8,8,True,True,True,False
OCEANTRY,BREAK,OCEAN,8,TRY,8,8,True,True,True,False
TUSDTRY,TRADING,TUSD,8,TRY,8,8,True,True,True,False
ARBETH,TRADING,ARB,8,ETH,8,8,True,True,True,False
BCHTRY,TRADING,BCH,8,TRY,8,8,True,True,True,False
XVGTRY,TRADING,XVG,8,TRY,8,8,True,True,True,False
XVGTUSD,BREAK,XVG,8,TUSD,8,8,True,True,True,False
ARKMUSDT,TRADING,ARKM,8,USDT,8,8,True,True,True,True
ARKMTUSD,TRADING,ARKM,8,TUSD,8,8,True,True,True,False
ARKMTRY,TRADING,ARKM,8,TRY,8,8,True,True,True,False
ARKMBNB,TRADING,ARKM,8,BNB,8,8,True,True,True,False
ARKMBTC,TRADING,ARKM,8,BTC,8,8,True,True,True,False
WBETHUSDT,TRADING,WBETH,8,USDT,8,8,True,True,True,True
ACATRY,TRADING,ACA,8,TRY,8,8,True,True,True,False
AVAXTUSD,TRADING,AVAX,8,TUSD,8,8,True,True,True,False
COMPTUSD,BREAK,COMP,8,TUSD,8,8,True,True,True,False
COMPTRY,TRADING,COMP,8,TRY,8,8,True,True,True,False
XECTRY,TRADING,XEC,2,TRY,8,8,True,True,True,False
QUICKTUSD,BREAK,QUICK,8,TUSD,8,8,True,True,True,False
WLDUSDT,TRADING,WLD,8,USDT,8,8,True,True,True,True
WLDBTC,TRADING,WLD,8,BTC,8,8,True,True,True,True
BNBFDUSD,TRADING,BNB,8,FDUSD,8,8,True,True,True,True
FDUSDBUSD,BREAK,FDUSD,8,BUSD,8,8,True,True,True,False
FDUSDUSDT,TRADING,FDUSD,8,USDT,8,8,True,True,True,True
ARKMRUB,BREAK,ARKM,8,RUB,8,8,True,True,True,False
WLDTRY,TRADING,WLD,8,TRY,8,8,True,True,True,False
WLDRUB,BREAK,WLD,8,RUB,8,8,True,True,True,False
AMPTRY,TRADING,AMP,8,TRY,8,8,True,True,True,False
OGNTRY,TRADING,OGN,8,TRY,8,8,True,True,True,False
BTCFDUSD,TRADING,BTC,8,FDUSD,8,8,True,True,True,True
ETHFDUSD,TRADING,ETH,8,FDUSD,8,8,True,True,True,True
ASRTRY,TRADING,ASR,8,TRY,8,8,True,True,True,False
ATMTRY,TRADING,ATM,8,TRY,8,8,True,True,True,False
ACMTRY,TRADING,ACM,8,TRY,8,8,True,True,True,False
BARTRY,TRADING,BAR,8,TRY,8,8,True,True,True,False
JUVTRY,TRADING,JUV,8,TRY,8,8,True,True,True,False
PSGTRY,TRADING,PSG,8,TRY,8,8,True,True,True,False
SEIBNB,TRADING,SEI,8,BNB,8,8,True,True,True,False
SEIBTC,TRADING,SEI,8,BTC,8,8,True,True,True,True
SEIFDUSD,TRADING,SEI,8,FDUSD,8,8,True,True,True,True
SEITRY,TRADING,SEI,8,TRY,8,8,True,True,True,False
SEIUSDT,TRADING,SEI,8,USDT,8,8,True,True,True,True
CYBERBNB,TRADING,CYBER,8,BNB,8,8,True,True,True,False
CYBERBTC,TRADING,CYBER,8,BTC,8,8,True,True,True,False
CYBERFDUSD,TRADING,CYBER,8,FDUSD,8,8,True,True,True,False
CYBERTRY,TRADING,CYBER,8,TRY,8,8,True,True,True,False
CYBERUSDT,TRADING,CYBER,8,USDT,8,8,True,True,True,True
CYBERTUSD,TRADING,CYBER,8,TUSD,8,8,True,True,True,False
SEITUSD,BREAK,SEI,8,TUSD,8,8,True,True,True,False
LPTTRY,TRADING,LPT,8,TRY,8,8,True,True,True,False
UNITRY,TRADING,UNI,8,TRY,8,8,True,True,True,False
SOLFDUSD,TRADING,SOL,8,FDUSD,8,8,True,True,True,True
TOMOTRY,BREAK,TOMO,8,TRY,8,8,True,True,True,False
UNFITRY,TRADING,UNFI,8,TRY,8,8,True,True,True,False
XRPFDUSD,TRADING,XRP,8,FDUSD,8,8,True,True,True,True
DOGEFDUSD,TRADING,DOGE,8,FDUSD,8,8,True,True,True,True
CYBERETH,TRADING,CYBER,8,ETH,8,8,True,True,True,False
MTLTRY,TRADING,MTL,8,TRY,8,8,True,True,True,False
ARKUSDT,TRADING,ARK,8,USDT,8,8,True,True,True,True
CREAMUSDT,TRADING,CREAM,8,USDT,8,8,True,True,True,True
GFTUSDT,TRADING,GFT,8,USDT,8,8,True,True,True,True
IQUSDT,TRADING,IQ,8,USDT,8,8,True,True,True,True
USDTVAI,BREAK,USDT,8,VAI,8,8,True,True,True,False
ARBFDUSD,TRADING,ARB,8,FDUSD,8,8,True,True,True,True
FDUSDTRY,TRADING,FDUSD,8,TRY,8,8,True,True,True,False
FRONTTRY,TRADING,FRONT,8,TRY,8,8,True,True,True,False
SUIFDUSD,TRADING,SUI,8,FDUSD,8,8,True,True,True,False
NTRNBTC,TRADING,NTRN,8,BTC,8,8,True,True,True,False
NTRNUSDT,TRADING,NTRN,8,USDT,8,8,True,True,True,True
NTRNBNB,TRADING,NTRN,8,BNB,8,8,True,True,True,False
FILFDUSD,TRADING,FIL,8,FDUSD,8,8,True,True,True,True
FRONTTUSD,BREAK,FRONT,8,TUSD,8,8,True,True,True,False
LEVERTRY,TRADING,LEVER,8,TRY,8,8,True,True,True,False
LTCFDUSD,TRADING,LTC,8,FDUSD,8,8,True,True,True,True
ADAFDUSD,TRADING,ADA,8,FDUSD,8,8,True,True,True,True
RUNETUSD,BREAK,RUNE,8,TUSD,8,8,True,True,True,False
TRBTRY,TRADING,TRB,8,TRY,8,8,True,True,True,False
ATOMFDUSD,TRADING,ATOM,8,FDUSD,8,8,True,True,True,True
AVAXFDUSD,TRADING,AVAX,8,FDUSD,8,8,True,True,True,True
BANDTRY,TRADING,BAND,8,TRY,8,8,True,True,True,False
BCHFDUSD,TRADING,BCH,8,FDUSD,8,8,True,True,True,True
LOOMTRY,TRADING,LOOM,8,TRY,8,8,True,True,True,False
MATICFDUSD,TRADING,MATIC,8,FDUSD,8,8,True,True,True,True
ALGOFDUSD,TRADING,ALGO,8,FDUSD,8,8,True,True,True,False
DOTFDUSD,TRADING,DOT,8,FDUSD,8,8,True,True,True,True
FTMFDUSD,TRADING,FTM,8,FDUSD,8,8,True,True,True,True
LINKFDUSD,TRADING,LINK,8,FDUSD,8,8,True,True,True,True
NEARFDUSD,TRADING,NEAR,8,FDUSD,8,8,True,True,True,True
STRAXTRY,TRADING,STRAX,8,TRY,8,8,True,True,True,False
TIABTC,TRADING,TIA,8,BTC,8,8,True,True,True,False
TIAUSDT,TRADING,TIA,8,USDT,8,8,True,True,True,True
TIATRY,TRADING,TIA,8,TRY,8,8,True,True,True,False
MEMEBNB,BREAK,MEME,8,BNB,8,8,True,True,True,False
MEMEUSDT,TRADING,MEME,8,USDT,8,8,True,True,True,True
MEMEFDUSD,TRADING,MEME,8,FDUSD,8,8,True,True,True,True
MEMETUSD,BREAK,MEME,8,TUSD,8,8,True,True,True,False
MEMETRY,TRADING,MEME,8,TRY,8,8,True,True,True,False
ORDIBTC,TRADING,ORDI,8,BTC,8,8,True,True,True,False
ORDIUSDT,TRADING,ORDI,8,USDT,8,8,True,True,True,True
ORDITRY,TRADING,ORDI,8,TRY,8,8,True,True,True,False
EGLDFDUSD,TRADING,EGLD,8,FDUSD,8,8,True,True,True,False
FETFDUSD,TRADING,FET,8,FDUSD,8,8,True,True,True,False
GASFDUSD,BREAK,GAS,8,FDUSD,8,8,True,True,True,False
INJETH,TRADING,INJ,8,ETH,8,8,True,True,True,False
INJTUSD,BREAK,INJ,8,TUSD,8,8,True,True,True,False
OPFDUSD,TRADING,OP,8,FDUSD,8,8,True,True,True,True
ORDIFDUSD,TRADING,ORDI,8,FDUSD,8,8,True,True,True,True
ORDITUSD,BREAK,ORDI,8,TUSD,8,8,True,True,True,False
RNDRFDUSD,TRADING,RNDR,8,FDUSD,8,8,True,True,True,False
SHIBTUSD,BREAK,SHIB,2,TUSD,8,8,True,True,True,False
BEAMXUSDT,TRADING,BEAMX,8,USDT,8,8,True,True,True,True
ARKTRY,TRADING,ARK,8,TRY,8,8,True,True,True,False
BEAMXTRY,TRADING,BEAMX,8,TRY,8,8,True,True,True,False
CAKETRY,TRADING,CAKE,8,TRY,8,8,True,True,True,False
CAKETUSD,BREAK,CAKE,8,TUSD,8,8,True,True,True,False
DYDXFDUSD,TRADING,DYDX,8,FDUSD,8,8,True,True,True,True
PIVXUSDT,TRADING,PIVX,8,USDT,8,8,True,True,True,True
RUNEFDUSD,TRADING,RUNE,8,FDUSD,8,8,True,True,True,False
TIATUSD,BREAK,TIA,8,TUSD,8,8,True,True,True,False
DOTTUSD,BREAK,DOT,8,TUSD,8,8,True,True,True,False
GALAFDUSD,TRADING,GALA,8,FDUSD,8,8,True,True,True,True
WLDFDUSD,TRADING,WLD,8,FDUSD,8,8,True,True,True,True
GASTRY,TRADING,GAS,8,TRY,8,8,True,True,True,False
NTRNTRY,TRADING,NTRN,8,TRY,8,8,True,True,True,False
VICBTC,TRADING,VIC,8,BTC,8,8,True,True,True,False
VICUSDT,TRADING,VIC,8,USDT,8,8,True,True,True,True
VICTRY,TRADING,VIC,8,TRY,8,8,True,True,True,False
BLURBTC,TRADING,BLUR,8,BTC,8,8,True,True,True,False
BLURUSDT,TRADING,BLUR,8,USDT,8,8,True,True,True,True
BLURTRY,TRADING,BLUR,8,TRY,8,8,True,True,True,False
BLURFDUSD,BREAK,BLUR,8,FDUSD,8,8,True,True,True,False
SUPERFDUSD,TRADING,SUPER,8,FDUSD,8,8,True,True,True,False
USTCFDUSD,TRADING,USTC,8,FDUSD,8,8,True,True,True,False
USTCTRY,TRADING,USTC,8,TRY,8,8,True,True,True,False
DYDXTRY,TRADING,DYDX,8,TRY,8,8,True,True,True,False
VANRYUSDT,TRADING,VANRY,8,USDT,8,8,True,True,True,True
VANRYBTC,TRADING,VANRY,8,BTC,8,8,True,True,True,False
BTCAEUR,BREAK,BTC,8,AEUR,8,8,True,True,True,False
AEURUSDT,TRADING,AEUR,8,USDT,8,8,True,True,True,True
ETHAEUR,BREAK,ETH,8,AEUR,8,8,True,True,True,False
EURAEUR,TRADING,EUR,8,AEUR,8,8,True,True,True,False
AUCTIONFDUSD,TRADING,AUCTION,8,FDUSD,8,8,True,True,True,False
IOTAFDUSD,TRADING,IOTA,8,FDUSD,8,8,True,True,True,False
LUNCTRY,TRADING,LUNC,8,TRY,8,8,True,True,True,False
SUPERTRY,TRADING,SUPER,8,TRY,8,8,True,True,True,False
JTOUSDT,TRADING,JTO,8,USDT,8,8,True,True,True,True
JTOFDUSD,TRADING,JTO,8,FDUSD,8,8,True,True,True,False
JTOTRY,TRADING,JTO,8,TRY,8,8,True,True,True,False
1000SATSUSDT,TRADING,1000SATS,2,USDT,8,8,True,True,True,True
1000SATSFDUSD,TRADING,1000SATS,2,FDUSD,8,8,True,True,True,True
1000SATSTRY,TRADING,1000SATS,2,TRY,8,8,True,True,True,False
SHIBFDUSD,TRADING,SHIB,2,FDUSD,8,8,True,True,True,True
SANDFDUSD,TRADING,SAND,8,FDUSD,8,8,True,True,True,False
MEMEETH,BREAK,MEME,8,ETH,8,8,True,True,True,False
IOTATRY,TRADING,IOTA,8,TRY,8,8,True,True,True,False
INJFDUSD,TRADING,INJ,8,FDUSD,8,8,True,True,True,True
FIDATRY,TRADING,FIDA,8,TRY,8,8,True,True,True,False
BONKUSDT,TRADING,BONK,2,USDT,8,8,True,True,True,True
BONKFDUSD,TRADING,BONK,2,FDUSD,8,8,True,True,True,True
BONKTRY,TRADING,BONK,2,TRY,8,8,True,True,True,False
ACEFDUSD,TRADING,ACE,8,FDUSD,8,8,True,True,True,False
ACEUSDT,TRADING,ACE,8,USDT,8,8,True,True,True,True
ACEBNB,BREAK,ACE,8,BNB,8,8,True,True,True,False
ACEBTC,TRADING,ACE,8,BTC,8,8,True,True,True,False
ACETRY,TRADING,ACE,8,TRY,8,8,True,True,True,False
BLZFDUSD,TRADING,BLZ,8,FDUSD,8,8,True,True,True,False
RARETRY,TRADING,RARE,8,TRY,8,8,True,True,True,False
VANRYTRY,TRADING,VANRY,8,TRY,8,8,True,True,True,False
NFPBTC,TRADING,NFP,8,BTC,8,8,True,True,True,False
NFPUSDT,TRADING,NFP,8,USDT,8,8,True,True,True,True
NFPBNB,BREAK,NFP,8,BNB,8,8,True,True,True,False
NFPFDUSD,TRADING,NFP,8,FDUSD,8,8,True,True,True,False
NFPTUSD,BREAK,NFP,8,TUSD,8,8,True,True,True,False
NFPTRY,TRADING,NFP,8,TRY,8,8,True,True,True,False
ARBUSDC,TRADING,ARB,8,USDC,8,8,True,True,True,True
AVAXUSDC,TRADING,AVAX,8,USDC,8,8,True,True,True,True
DOTUSDC,TRADING,DOT,8,USDC,8,8,True,True,True,True
INJUSDC,TRADING,INJ,8,USDC,8,8,True,True,True,True
MATICUSDC,TRADING,MATIC,8,USDC,8,8,True,True,True,True
OPUSDC,TRADING,OP,8,USDC,8,8,True,True,True,True
ORDIUSDC,TRADING,ORDI,8,USDC,8,8,True,True,True,True
AIBTC,TRADING,AI,8,BTC,8,8,True,True,True,False
AIUSDT,TRADING,AI,8,USDT,8,8,True,True,True,True
AIBNB,TRADING,AI,8,BNB,8,8,True,True,True,False
AIFDUSD,TRADING,AI,8,FDUSD,8,8,True,True,True,False
AITUSD,BREAK,AI,8,TUSD,8,8,True,True,True,False
AITRY,TRADING,AI,8,TRY,8,8,True,True,True,False
ICPFDUSD,TRADING,ICP,8,FDUSD,8,8,True,True,True,False
LDOFDUSD,TRADING,LDO,8,FDUSD,8,8,True,True,True,True
MOVRTRY,TRADING,MOVR,8,TRY,8,8,True,True,True,False
XAIBTC,TRADING,XAI,8,BTC,8,8,True,True,True,False
XAIUSDT,TRADING,XAI,8,USDT,8,8,True,True,True,True
XAIBNB,BREAK,XAI,8,BNB,8,8,True,True,True,False
XAIFDUSD,TRADING,XAI,8,FDUSD,8,8,True,True,True,False
XAITUSD,BREAK,XAI,8,TUSD,8,8,True,True,True,False
XAITRY,TRADING,XAI,8,TRY,8,8,True,True,True,False
SKLTRY,TRADING,SKL,8,TRY,8,8,True,True,True,False
STXFDUSD,TRADING,STX,8,FDUSD,8,8,True,True,True,False
TIAFDUSD,TRADING,TIA,8,FDUSD,8,8,True,True,True,True
MANTABTC,TRADING,MANTA,8,BTC,8,8,True,True,True,False
MANTAUSDT,TRADING,MANTA,8,USDT,8,8,True,True,True,True
MANTABNB,TRADING,MANTA,8,BNB,8,8,True,True,True,False
MANTAFDUSD,TRADING,MANTA,8,FDUSD,8,8,True,True,True,False
MANTATRY,TRADING,MANTA,8,TRY,8,8,True,True,True,False
ENSFDUSD,TRADING,ENS,8,FDUSD,8,8,True,True,True,False
ETCFDUSD,TRADING,ETC,8,FDUSD,8,8,True,True,True,True
SUIUSDC,TRADING,SUI,8,USDC,8,8,True,True,True,True
TIAUSDC,TRADING,TIA,8,USDC,8,8,True,True,True,True
CHZFDUSD,TRADING,CHZ,8,FDUSD,8,8,True,True,True,True
